investment_id,customer_id,investment_type,purchase_price,current_market_value,investment_date
2c5f3dde-01e6-47d2-b98c-1bcf5f5bb7a4,fc6a4a5b-0416-40bf-8d10-bab7c4800960,Real Estate,14870.89,19437.94,2023-07-07 06:58:21.055532
944a0056-5ce5-4ecb-a63b-ca44ca340ae9,e67aeeba-3f82-4886-baa0-d8b38efa9288,Bonds,23803.88,75673.82,2020-09-29 06:44:34.383317
77b0fb9e-e8ff-4dda-9319-6f569e0b5d1f,9d0e580f-a109-43d4-b714-80297f5d8b10,Stocks,65010.26,118610.6,2022-10-23 01:19:38.210838
6ca35264-0d00-4ae5-ae68-fcd870f32c4f,70332323-b82f-4bd1-9ed0-7156cb4950b0,Stocks,59771.11,154905.73,2022-01-19 08:20:10.556439
b4981dbe-3ae1-4e34-aa45-22f9be44a3dd,78fb39d1-9d60-468d-b561-7abfa032084e,Mutual Funds,20505.55,85013.95,2021-09-11 11:05:12.414953
2dbc051d-b150-4241-94ba-b99b41417c57,bb1f39ca-70cd-4af9-a1ae-3c6de89d6fa9,Bonds,24109.48,29151.11,2024-01-01 15:13:38.874986
6dc764a4-f18a-4124-a25c-b19d31262f30,60cd77b4-2214-48ab-8f9a-a3e9bb455d34,Real Estate,20360.34,52836.49,2021-05-12 20:36:20.713158
028f7bf6-38a3-429a-a8cf-020b6857380b,f8e5de94-7a32-4cac-911d-740b09c1d74b,Real Estate,42404.35,140801.29,2022-01-23 14:51:44.573786
7d084807-c3f6-49df-b5e5-962ff374273e,f3a696e0-a7ec-49d7-8e56-3ee873aa895b,Stocks,83263.43,64153.16,2020-01-02 12:59:50.979957
ab5f05ab-aac8-45ae-be56-d6a8b41ba24a,bbc05ef4-ed38-4139-b1e7-789fb25a8284,Real Estate,47728.16,129358.6,2022-10-29 08:27:28.391955
9d3c497b-f533-4950-aa71-b157af9711ea,7ad62064-626b-440c-9ebc-8c45fd73645f,Bonds,61337.49,35196.96,2023-11-23 06:35:40.192588
7b4d2c11-256e-4f7b-892c-9852a3d1bdd8,839dfe7f-d3c4-4f2e-9d13-45df939db60b,Mutual Funds,42769.95,94097.67,2023-03-14 14:55:47.393558
cdf6ede5-83a3-4767-b20b-225381fb5668,c526d124-a6df-4611-98cf-76d133d9f30b,Real Estate,17531.41,69059.07,2020-10-31 09:54:21.465267
30d2d52a-1669-4bb2-85d1-59cb8a051b1a,1ccbd4bc-39e3-498e-b957-1f0f9147c9bb,Mutual Funds,70067.61,46660.22,2024-05-29 19:27:56.010386
f964f173-0fd0-48b3-abdb-13c938b0e2f4,3071ac2c-4dea-480b-9dec-43bbc30b8d63,Stocks,32069.43,12970.6,2022-02-10 00:13:40.709668
0da1d407-e396-48b8-ba18-78cc8b518d00,46fba6ee-c57b-47f6-9d3a-7b38e4e5ab09,Stocks,65799.1,65798.1,2022-12-21 08:36:26.084864
4608e33c-f8cc-4a3c-9efe-e61d8ef25eaf,68f80a51-fc7f-4d0c-9898-b9f95f9a3074,Stocks,97514.36,65240.44,2022-03-24 23:42:18.966998
c150319b-dc51-4a0c-b777-7484140c4501,60cd77b4-2214-48ab-8f9a-a3e9bb455d34,Stocks,99900.8,181346.82,2023-12-21 03:10:24.227665
5ceae1f5-f8b1-490e-8c86-2017b08d3c01,c9e20807-d603-460b-b1e7-dc8dde2c573b,Bonds,78112.83,38810.65,2022-11-07 08:32:16.776041
d065c5ef-ed65-4066-a1ee-1ec83b7ab02c,b2f11f3d-2184-4526-8d78-d20c91b3e530,Mutual Funds,3075.12,27994.04,2024-03-07 12:36:53.312785
5cfc8876-bbb6-4d6f-bf73-904bedfa02e8,63240973-e170-4729-9ee9-4c5f52585ff3,Real Estate,97868.78,103665.42,2020-08-28 05:04:53.335037
1ee029e6-704c-492a-a33e-14eee3711734,ecc056e2-4524-4f02-9745-ff0e00792c3a,Real Estate,93510.07,86657.56,2021-09-09 13:50:50.654974
a035c1c6-b3ca-42b8-84fc-d9ebc7365278,3a13a358-3ba2-423c-a085-8f64e43da8dd,Real Estate,20714.81,65918.71,2020-09-08 20:38:40.105055
4d4f1266-414d-4dc7-ac7e-f9342e7755ab,4f236dce-ae48-4da2-bb70-70171ac995af,Real Estate,95527.4,27502.93,2023-08-18 07:16:28.544315
73281b8d-9bc7-4e6c-b43b-48f5c70a58d7,0b77cbd2-0ab1-4037-b3ae-d80c450d917a,Stocks,5093.93,178911.21,2020-08-13 08:03:16.539272
a6f9c9ff-e125-4a02-99bb-61b8fb9a4125,2a705502-9fd6-4ce0-b04d-ba60e57c8148,Mutual Funds,38895.11,151053.7,2022-06-09 08:50:41.744916
2622e716-8eea-46e4-a315-e4e6b20dca98,6b8b8cba-e497-460d-ab40-954878dd4624,Stocks,24088.76,44625.09,2022-11-22 11:32:07.508193
044c6b76-6ebe-4057-b8ff-8a450b8fe42a,4ed5cb9c-a7fe-4d3f-9276-7b45a22e5098,Stocks,84796.6,130950.54,2023-11-22 04:27:01.546518
ba5d1a30-e6ad-4912-810c-8da640a5ca34,7312a57f-c365-415f-861f-b0d05815839c,Real Estate,15718.05,20091.73,2022-10-20 05:26:41.702483
a8d13184-01fd-460c-9622-ebe5fed495ac,3370c000-9877-4e4d-ac06-d376e0a5b930,Bonds,4616.3,81625.64,2020-06-22 19:21:05.565024
12799d2e-e02f-4466-a4ea-a1e4f9a5720a,0ea1c866-7942-4ee1-8126-bf05fad18819,Mutual Funds,62313.3,168458.63,2023-12-14 09:11:11.098864
603d42f4-2a0d-4c62-9b44-225cda1f9d3b,6e122509-c561-4969-ad32-464ed7fd0aa9,Stocks,10046.07,10534.65,2024-03-10 19:12:31.706016
0bedb22c-7b10-4f94-8805-86f76f36e1a9,7c1735fd-8b35-45c6-a44e-64c36c95f51a,Stocks,34719.82,165013.79,2023-02-11 02:14:27.641646
fbbfe3cd-da35-40b2-a9e8-8c1509a8a3af,f2bed8aa-a875-4b8d-86f8-206d21cc3358,Real Estate,24410.88,147431.62,2022-09-09 13:15:37.880812
1d5ede8f-e4c4-47e0-af26-f7cae0d89ea1,846d29b3-6647-4072-93b3-cea617fe2a3c,Real Estate,91546.46,149367.93,2022-11-03 11:31:52.901752
53ac4261-4a54-4ba6-a978-db61bc235e2a,42f9bb1f-32f2-40fa-82fb-a5cd0a61ec08,Real Estate,92794.43,142705.25,2022-11-22 08:06:08.419585
52a200d4-e667-4ac0-8f8a-a1b42b48cba2,aa914d51-83bc-4780-ac28-c3e76f9f549a,Mutual Funds,56550.79,128856.51,2020-09-13 03:53:25.867987
be7ef0f6-f3cc-493c-ab7f-39f4998f1416,0a78a5d7-3ea6-4dd3-9e36-3162003df282,Real Estate,21941.27,7616.94,2020-01-28 05:16:03.691410
b8f986a8-b79e-4fb9-b857-5020bae1b5d2,ad4945a1-8e45-42c8-a28b-eb0417b83e09,Stocks,4563.53,178128.43,2022-02-13 05:59:49.779123
c8a4238a-cb3a-43ee-af0d-227fdc1d652c,6fb4ad7c-1727-439f-9e02-3ef5c2f5ecff,Stocks,67320.03,49470.26,2022-08-10 23:50:39.367374
4fd9ce36-ef4a-4af1-b902-2bae3afaaf29,398bf082-f1fc-42c3-8c4a-1b3a511647fd,Mutual Funds,23016.61,162718.3,2020-10-06 03:40:25.481353
c6413663-7ac0-45be-b1cb-fa48c4df9ba1,4dcdca7a-1f38-470d-b167-a920de2bf8a3,Bonds,13510.15,162000.13,2022-04-09 15:43:00.309212
36c0ae69-8418-44c0-aee5-2318ea07d545,d7738368-613b-4d71-a4f3-ed47cd0fd99a,Stocks,22319.83,164863.8,2020-12-24 08:50:51.250887
988794c0-f1ea-4b7d-af1e-5f1fadbe907c,dc35a697-5d38-4450-87ba-af3410f722c0,Mutual Funds,69621.87,104104.48,2024-04-22 10:56:01.023885
6a2191d2-d315-4d75-83fe-ae7bc24b7a2e,fbb8bd3b-0b91-45de-a2c9-1159dc4ecb3a,Mutual Funds,76822.4,39287.07,2024-03-08 18:42:05.093201
cff004af-e36e-4355-ac1a-9065ed69c7e2,a0b1dd4b-1e61-4623-bf72-b88ecfa8c3bd,Stocks,87387.86,81015.38,2023-02-12 03:44:30.186543
d1f075bf-8204-4695-a0f7-82c9b363192f,08195fa7-dad3-4918-a6e6-f940dc6b335c,Bonds,20099.92,94004.38,2020-09-23 16:15:49.496569
7d79064f-e67f-45d9-a70f-bfd975f73b6d,ef1bfb0a-6a86-4191-9a94-e6a4c6382356,Bonds,51776.08,99120.26,2023-08-26 03:07:15.898746
cc3a59a0-7c07-4c4a-b800-838182661a8d,e69f7d95-5069-4ce4-86a2-46453051c74c,Mutual Funds,54229.53,192277.41,2020-02-26 20:52:25.624711
c01ad0e0-1285-466a-b46b-7c935e05d303,0ad27cad-9957-433d-8b11-326d0a876481,Mutual Funds,65124.71,194412.36,2020-11-29 23:24:42.331144
00e966dd-b404-4344-9f6c-8038001a9b91,03c09d11-496a-40c9-afa1-5a3e85b341eb,Bonds,72159.27,6519.28,2020-09-20 05:06:20.581851
a6861cf1-f22f-4e11-96a7-90c61f2a0879,066b4f99-4adb-452e-8451-b72cbf0ac4ae,Stocks,13566.4,30782.93,2020-08-20 18:11:45.058943
85666836-8c52-47e0-aa25-5d5df749780b,bfecafc6-4e8a-4597-941b-c25483be58d9,Mutual Funds,50703.54,82113.91,2023-12-30 13:22:50.916418
92d1f50b-2617-4357-9654-762b7ba99e31,199ab52e-11cb-4575-bc0d-3f6ab709d1f1,Real Estate,69048.65,50077.24,2020-11-17 16:18:47.275373
a0824ef0-e0c8-43d6-811a-39845b9b1abc,e88e531e-7ceb-49fb-b390-b3c57ac6de27,Mutual Funds,5953.07,168521.5,2023-02-19 01:36:55.551449
e57bb106-3fd5-484d-b3ed-855cdf4f6d2f,a0b1dd4b-1e61-4623-bf72-b88ecfa8c3bd,Mutual Funds,28421.18,153662.44,2024-02-20 14:56:28.124233
6b99ddda-2812-4958-9511-e457c3d634c4,df5e0504-7b9b-4e8c-8c2f-18d0af4c064a,Real Estate,3604.05,68925.53,2021-05-02 10:02:32.708330
9e7aea2a-b772-4ed1-8031-0e6feadc8d43,001a36a0-2fc5-4dc6-8bcc-5a44dd4764ee,Stocks,28454.19,33563.22,2023-10-16 20:43:23.010696
f5cf85ce-3d93-4f49-a9b2-f12ed8bd412c,dc98cd3b-0073-455d-bd93-cc1e05f04489,Bonds,19769.24,189491.78,2023-12-10 20:03:30.166800
8bb3a577-fb37-4396-b522-80e3a7703ae4,c7939a7e-843f-45f7-965d-8b2310764ac1,Bonds,26367.76,100166.46,2021-07-20 14:59:56.987269
561f5f9e-f172-4a83-930d-058d2f714608,f18b4cee-723d-4ecb-aa06-301f205ec4ae,Real Estate,32934.36,80448.36,2022-06-10 06:28:54.877198
b2481fc7-4314-4f0d-91c1-d1424e24381e,48520cea-e6b9-45a9-bbb0-6eaf83c840d5,Real Estate,93993.26,59348.13,2020-12-23 17:35:04.851631
9dca63e9-40c8-4177-8208-cb62ecb3620d,11294089-df30-4d7e-8084-18af14f3e500,Mutual Funds,48348.11,62701.5,2023-04-08 07:24:20.759604
9f8779d6-a3f9-41ae-a860-6af76096feeb,aab8f333-f5f0-4f12-8e48-9ead9a967499,Mutual Funds,75646.8,12184.44,2022-12-07 07:50:00.610975
291538d1-5eab-4d74-aa90-85181f99dfa9,272aa68e-1f37-49ea-86a7-14360b7f3d6e,Real Estate,95436.5,3197.69,2022-11-07 13:25:03.406552
559a2c1c-84cf-4336-af34-f416aad07add,7a36fa80-f90c-410b-8d83-66bd0b0b6637,Mutual Funds,58072.67,158906.59,2022-04-16 02:20:38.448102
c053adcc-c7dd-475d-94d8-f66fbfd1bf86,e89b0657-9b12-4061-94da-9a1b6305c04f,Bonds,95978.89,181287.15,2022-10-27 11:44:11.275694
0a4d24cc-71fb-4594-b7ad-2b1bc513a523,940235fc-d3c0-4454-9114-4eb997bc33d6,Mutual Funds,88272.14,142348.99,2023-07-12 00:09:09.749456
bf30ea31-af8a-45dc-9988-c903ee1dc93b,40b65b5b-5d0a-4bcc-ba2e-f288e073b06f,Mutual Funds,27458.95,121644.8,2020-05-16 15:26:16.281777
ef27ce49-d877-40c1-9276-8bdebb4621d0,93bdcd0f-393b-4fea-87ee-e14f7db9a20d,Bonds,85033.65,195469.49,2024-05-14 02:41:21.026057
b45f2fe0-f179-43a2-b4d5-2678e43825f7,9871b189-62d4-44d8-9af4-09d9624497fd,Bonds,38261.4,41769.8,2021-09-10 01:06:40.929378
2d4fda39-35fa-4141-8dac-8c9dc49b976c,11294089-df30-4d7e-8084-18af14f3e500,Stocks,54155.98,109542.81,2023-09-12 05:11:20.251560
3e4ba26e-35ba-405f-b77b-5708336a09e4,7a36fa80-f90c-410b-8d83-66bd0b0b6637,Mutual Funds,48905.96,162669.88,2024-06-24 23:10:13.563081
50c45a17-418f-4727-8a16-969b787eb3d0,c41506da-ba62-4f7e-abe9-28024fbed4ad,Stocks,63102.24,4537.51,2023-12-29 07:23:18.721219
b6bba91a-1040-4462-aa18-38000fac7445,5610e1b8-dc32-4cff-945c-70a4035d4397,Real Estate,99084.67,37132.1,2023-06-01 22:55:20.275274
f294cc1e-c666-4258-9bb0-b31a01ded94a,a31e5cbe-7f2e-4613-92d4-566848809a00,Stocks,44763.51,42343.28,2021-02-05 15:09:02.796393
b5208ee0-29bc-4f47-b539-6dfa8be20ed9,c52977cc-53ff-4662-b9a6-0c428865a3df,Bonds,92002.41,173321.85,2022-10-09 19:00:14.179691
6120b18d-a572-41d2-a470-314ecb9c4757,105a1d38-b8ab-485c-a299-09b41f4581cf,Real Estate,70630.04,123088.57,2023-02-13 19:56:34.070387
31c91f68-e680-4c6e-b70b-e6cf41017f17,050872dc-1525-4153-a3ae-78b94116040a,Real Estate,62385.95,27075.32,2021-06-14 03:43:23.787697
90a6e660-c2e9-4ace-9586-595f02e7a0e3,4efad24e-472a-4454-9bd5-d07f8af985d3,Bonds,2209.6,100696.05,2024-07-10 05:34:28.167054
fd592a08-0a19-4d52-86bc-9ba6d0edf0df,be999c44-2e04-43c7-a530-4d1ef4a3c728,Bonds,81876.94,174047.05,2022-09-22 20:40:39.889770
19c2e8b5-f34b-4ebd-8884-0a6c94bda647,163aaa5e-6175-47cb-ada4-b8698e3e49a6,Bonds,56430.61,132871.89,2024-02-24 05:01:45.076597
261120c5-92d1-4a9d-9d4a-8afdbf985fbd,01c2e0f8-9299-4bb2-9b42-aae7c00f5031,Stocks,48008.83,60109.31,2022-02-24 22:34:01.137974
7118a293-77f2-463e-9dd5-c93cec518ecf,40b77ce7-41d9-425a-945a-53d2ad54dc8c,Bonds,13460.74,33350.13,2023-02-24 12:41:34.499611
73a414bb-32bd-439f-9d44-fffaf5cfb5a4,d0785c22-9caf-4cd2-a019-1896e93a66de,Bonds,61407.96,9506.13,2024-07-19 08:17:33.406209
d7023044-c9e7-45a7-9db3-c8faf4d726a4,b857ffc1-08b0-456d-a5f1-2ec444ec216e,Mutual Funds,22730.28,12642.88,2021-07-14 15:41:27.841834
af15daa8-3fae-4d3a-9d65-90e12c19070a,74d15809-0562-4274-b4a0-1ad4e3d13cd0,Stocks,87094.68,127284.04,2020-09-23 12:29:29.612486
0afbe1f1-ff43-424c-848c-3f108b7e0896,b942d08a-5b6d-4f28-810f-f459acfbd0cc,Bonds,77136.74,183486.84,2024-08-15 22:50:06.791874
e1a934b4-2da6-4e13-b054-083d64361bd4,222a6d86-b4ac-411d-83fa-06b414a96b22,Stocks,28313.82,169965.96,2021-11-17 00:30:15.641443
6257f255-a54e-409a-93af-70e1433b2665,0d7fc177-e78d-4f74-b894-500ca5087636,Stocks,12613.62,76098.37,2021-08-26 18:55:40.041272
4a01c8a7-c600-4b3d-8353-af2b5c1aded2,9c1e6cf4-fdd5-4fc9-b7d4-0efcb25c2fae,Stocks,25429.61,128079.82,2020-02-26 01:44:26.347558
81c40c0a-2d17-48f4-97a0-683be3613602,04baa548-25ce-4f0f-bee0-ed545988ba17,Mutual Funds,50417.04,174654.77,2021-06-29 23:18:32.423697
9a207df7-2ca0-4f84-a5b0-989cf3f782bd,e1d3c34d-d1d5-4d9d-bc2a-d95b9152d0ba,Mutual Funds,8541.37,196423.11,2023-06-15 11:22:18.938991
ddc88a14-7a4e-40b9-bba6-ed61e9b5a9a5,22391ed0-8af3-4267-a1f9-5d8d5371ed00,Stocks,1770.39,143756.8,2020-07-23 03:24:21.002431
efbe2b80-aff2-4bda-85da-5821c64a9937,561d8943-672c-4567-ac70-f15328c1c351,Mutual Funds,16750.43,144676.48,2023-11-11 07:50:08.435989
fa84f2b8-3aee-472f-b741-5be5c29f8e1d,e2f94975-d6a2-48d3-866a-4b9c2f290981,Mutual Funds,13476.11,194945.79,2023-08-13 07:02:23.071630
62974e12-8df9-4fb3-8dc0-451022ecb471,33d8f13c-7a81-4e4a-97ba-148a397b0cee,Mutual Funds,44630.68,41621.79,2024-05-02 06:54:03.272126
51bfc31c-f4da-4845-9cc3-bcd6ff23a8e1,67a4d38c-a9e7-46d3-8037-4333b1b47c74,Stocks,32660.4,74102.21,2023-07-14 02:20:48.563368
2c4b2243-ba93-46d9-a268-73d2d9cce3ed,751c1bb2-9880-41b7-9e8d-a8aa7a1e6aba,Stocks,7421.45,55033.0,2021-04-04 21:19:03.242961
48e95370-bdb7-42cc-a7a1-1e082a9ca528,8ecd0aa0-7ec9-4bca-8407-cdce1b977e0a,Bonds,90740.72,71674.19,2021-06-30 16:28:42.670229
9cb48a59-3fce-48c8-9f7f-0af93b0274e1,0742a58f-c674-41ed-8906-37bab1e61dd3,Stocks,55866.52,46528.87,2021-09-04 16:30:23.455440
eb7cf252-ace7-4f4a-9fd3-10f420c019d5,07b12143-ce5b-44b7-8083-44c6dc6b9c4d,Mutual Funds,27001.84,112472.91,2021-11-05 15:05:46.564449
8f8d3b70-07ed-41e1-954a-d3f6da29fb76,ee81719e-7920-40d6-9263-9e5453e73f32,Stocks,33793.65,157774.8,2021-09-08 05:20:42.294367
bbe3a9c9-90db-4312-884b-c2a06ed1a559,bef2fe03-a2d1-4b93-ac9a-97be68ef4476,Mutual Funds,29478.3,80687.49,2021-05-20 17:09:39.873363
235ab23e-7094-42f7-b9a8-b8c955e5057b,a31482db-8031-49d7-9420-cc0202f6f768,Real Estate,99235.37,56993.77,2024-07-26 12:05:07.713138
62027f78-ae83-458a-a84d-db54586a962f,33ccee37-1fc9-407a-83cb-1bc1957e029b,Real Estate,27522.64,27521.64,2020-02-14 16:05:40.489980
eef208a3-9df8-420c-9cfe-1e0b51238607,c36e4ccf-91a0-46f8-a412-402ecdf02248,Stocks,90020.42,79366.77,2023-02-18 23:41:57.381035
68bb0631-f1d2-43df-b02e-0fcd6625691f,ed49fee6-cb30-4ddc-8207-db13501ee2d5,Bonds,4166.7,136774.48,2024-03-23 19:05:46.011930
61be96f3-b4ad-4d0a-8983-f1d84d2e02e5,68e0e4f8-dd86-496f-bc30-80c9c6888556,Bonds,53985.12,188537.34,2021-07-04 21:52:06.380720
afb22fea-5079-46b4-a544-98a35682ef76,d7c077c9-c497-4550-8d1e-dde3d9df71c3,Real Estate,63024.35,104077.47,2022-03-28 02:39:47.747103
5a99294a-13a6-4a46-913e-33d357487b82,a1b87d46-66b6-4050-b920-d36a4274b713,Bonds,60280.08,19183.37,2023-10-02 04:31:52.718154
234f75c9-a5f8-4ff6-8a50-445ea4ea19bd,7d0b8975-4fac-4ec4-9bd4-4e269679ef9e,Stocks,23337.95,170545.12,2020-10-27 13:05:58.889866
af9fb7ea-99f8-479a-9e55-6f77bbdf60d3,20b27d22-2993-4d5a-9d2b-56d0432ab995,Real Estate,23556.73,36487.07,2021-02-21 15:15:03.703884
b54cd553-dfba-4e31-a9ae-afdccf57b43c,21c52df7-7ae6-4765-8784-e5f049b7b360,Stocks,64135.37,18221.22,2020-09-16 00:56:19.398930
2d66b304-42d3-4d60-8675-2c90d47caa3e,ea0cf173-653f-44ed-be84-413d6e68a7ce,Bonds,21893.07,46612.9,2022-09-22 04:38:36.104166
499e140d-6b65-4065-9ac6-fa8f362244a7,45c67549-f81b-4bc1-a84e-ffcf1790fa9f,Real Estate,35533.88,187081.51,2021-09-23 10:21:17.397111
32235805-1366-4a3a-8025-1f0a58c9c5b6,3e98585f-603b-4433-a57f-ae7b9693aa78,Stocks,93820.93,111050.37,2022-02-02 19:13:51.303425
d9e4286e-95db-4005-b4c7-5f6c44c8bd6e,f858f720-41c9-4e63-a5a0-cf5ed39ae9f2,Bonds,16596.86,102464.76,2021-12-17 02:56:41.942105
87305315-9603-4adb-b383-b3b13e7c2402,13825b54-d51b-460a-bc74-e42650b13394,Stocks,92251.24,131701.52,2021-09-01 02:04:40.772005
83cf731b-be84-4e0a-96f8-e0e3a90a1197,0b567b79-9f6e-48ca-a61b-7d914bda0722,Real Estate,49997.26,61121.64,2023-06-21 11:46:13.496737
c5c122fa-bda9-4a43-8654-90bb8b87c212,0e9dcbbd-3587-455e-b1ae-25a4c3cbc99a,Mutual Funds,93852.69,98431.87,2023-09-12 01:23:58.627120
47b7607b-76d7-4c1a-a85e-37759fd7f0ba,fd686657-a4ac-4310-b5a2-eecf3134a9a0,Real Estate,86227.0,84868.4,2021-10-19 07:03:23.344883
0228fd67-594e-47e5-824f-ad5dfd882561,001a36a0-2fc5-4dc6-8bcc-5a44dd4764ee,Real Estate,55691.07,55690.07,2023-01-09 12:36:07.856751
a4cae9e3-a13f-4008-be53-1507c103bdd0,daa132e9-b859-44d5-a40c-496d172fc0e4,Mutual Funds,87001.54,7873.27,2023-10-15 13:35:11.998370
68db2308-2ca5-45cd-906f-b4998598a3e8,1e713bbf-6e88-447a-bb49-888d01d333e7,Real Estate,3421.81,47467.03,2021-11-17 07:32:22.741063
4ef630cb-d220-4973-ae2c-9d36d6574882,3f582f05-c496-4ede-873e-c31a7f40ab2f,Stocks,43689.85,157266.22,2023-01-21 10:06:10.400901
9bae3c31-e6e0-4f36-a498-699b498aab9c,68f3bd9d-48a3-463c-a233-b024ccb93139,Real Estate,65561.69,12345.94,2021-01-08 15:44:31.031694
6af1f2a3-a48e-457f-9732-2ed294f46c15,508b6963-cc18-4b52-b0b0-c21e5fad2883,Real Estate,42034.19,22763.18,2023-07-17 23:19:55.719331
0cf8d09d-5d59-4719-9cf4-3b44dc8c1c55,105a1d38-b8ab-485c-a299-09b41f4581cf,Real Estate,50146.07,17259.73,2022-05-16 15:05:18.609977
b992d8bc-ec93-4ec7-8124-a1d5f810bd80,c1342c10-15e7-446b-a4cf-d3fdbafd29f3,Mutual Funds,46069.89,179491.44,2023-09-04 22:07:07.369233
4c3b5354-6a9d-4a5d-8a5a-5c89e593f673,d680cc3c-4a93-4bc7-9d37-40077d141d2c,Real Estate,93086.94,85230.27,2021-08-03 23:55:52.200424
5dea42ed-955e-4c9f-a8e6-996d2272ac28,d1277e1f-76dc-4a53-866a-52ccbc250874,Stocks,9463.42,161056.72,2020-12-25 14:04:01.093070
8c667bdc-91bc-483a-9da4-8492387420e9,dfa18dd3-5ac0-4941-a14b-0d7fef27fa48,Bonds,69699.76,123516.33,2021-01-03 15:47:23.499635
a4136396-b03e-428b-bc75-485742a25cf5,df009c2e-3d70-4dfc-9c72-4ce8cf3b6104,Stocks,28830.44,112848.82,2021-09-06 20:46:13.246996
3609b8a6-994c-4092-8066-ddaad46c3879,7426b7b9-30df-4178-907d-af856be2467e,Bonds,31782.83,107929.94,2023-06-20 02:43:07.327587
2b2c65f6-3e11-48c2-9375-3cc296ed13f5,52183126-a313-4949-8d4d-37caa21ea329,Bonds,81976.52,194363.26,2021-05-04 18:40:05.272839
4bb2848c-6ce0-4bd9-8836-92b708b3a5ce,3e98585f-603b-4433-a57f-ae7b9693aa78,Stocks,85794.93,89835.92,2021-12-12 15:38:38.398355
b2e1bda2-a702-41fc-bf18-29882751c56a,e1d3c34d-d1d5-4d9d-bc2a-d95b9152d0ba,Stocks,71397.28,80476.51,2022-07-20 09:09:23.568336
82cf219f-7aac-421a-8c57-6e28cef04ef9,4148e71b-232c-4212-b208-bcaec7e2214a,Mutual Funds,7504.66,178962.09,2023-11-14 01:22:42.152651
40b2bf15-23eb-41e2-8364-2ed9c88fa871,06506bb8-ecca-4a00-a011-0b4722b932b4,Mutual Funds,72487.76,192995.38,2022-01-29 12:56:17.364268
3552a6ce-47a9-429e-b2de-0267656aa90d,b875f98c-71ee-4c98-8a34-8b5d943f6443,Stocks,67885.25,75920.46,2024-04-01 05:40:24.196679
80c08a7e-cdda-40bf-9516-3804da137c86,083b29ca-c03a-498d-ba66-e4b2160f0412,Real Estate,43461.82,134334.59,2021-06-07 17:12:35.578127
9f4c26d3-9a7d-4275-8922-647335adcb8c,7d8fdcd1-255c-4661-bb37-a21e96fea415,Mutual Funds,5139.0,5797.54,2023-11-21 10:11:58.940983
1de2c2f8-3abb-4608-b5fa-719b1e0f0236,a470ab00-d3b1-45ad-861b-92ee930dbf37,Bonds,88021.19,27672.44,2023-09-21 16:42:33.072338
5c1299a3-6990-419d-95e4-098d371e714e,189589eb-a851-43c0-a704-73def00d362d,Stocks,4448.99,109727.14,2022-11-24 07:38:52.804061
c254f62d-05ad-42e0-aab7-49f85d80b8e8,dfa18dd3-5ac0-4941-a14b-0d7fef27fa48,Mutual Funds,70302.29,70301.29,2022-09-22 05:37:04.090535
a1475856-b901-4c5f-8893-601c86396953,1403bc8b-ce14-4bb9-a766-30f72717de83,Real Estate,24774.2,60188.39,2021-10-25 02:44:09.640033
84143d1e-94f7-4341-97f7-0523f875a693,d9fb8a75-729c-4a2b-a7b7-6e3d6ab70942,Bonds,71138.04,27767.62,2022-07-21 06:27:46.216424
8398f0eb-fdb8-448b-867e-2cf5e36c8130,8c78b29d-e75b-41e6-9df8-49261939a9a3,Real Estate,48179.6,169490.61,2021-03-31 12:52:09.027135
ca333f99-1c29-4312-bf18-ef7a3a63ba3d,dc98cd3b-0073-455d-bd93-cc1e05f04489,Mutual Funds,90614.07,168069.7,2023-09-07 12:35:18.883825
e56c6cce-869f-4005-aa07-ed219eac6aac,176068ff-b46f-4de7-9809-ce92d4b1be32,Mutual Funds,91821.1,91820.1,2020-10-02 09:26:44.324718
fea56f13-73a8-4bf5-921b-cdde5ef96e79,bcc5a2f8-88de-452f-94c3-f9a2849faf94,Mutual Funds,28998.84,166031.9,2020-09-29 15:31:00.615273
9aec3e78-4a1c-40a9-a29f-35b761f5bad2,af5b9293-d51d-4e9f-992c-50c82fbd18f1,Bonds,27189.88,37797.96,2021-03-04 09:20:35.349708
62889c89-7f60-4a5a-934a-eae7b2dbdce0,d8cfdea1-feb5-42bf-b234-b48bd79c021b,Mutual Funds,64283.53,7584.53,2021-07-17 17:44:07.198501
4ffe7551-384f-48a1-b819-fd6e3d521b4b,7c6a4135-a514-498e-9120-2b7f2ec1f83b,Bonds,57690.12,108875.37,2023-06-22 01:04:11.982233
1d41e0b2-c1c1-4b2d-97c7-7f5fff697fd4,b0fceac5-75a3-43ae-9d77-41f5b58f7b5e,Mutual Funds,24116.54,192787.05,2020-09-24 19:43:52.709996
decf3d1e-2c2c-4d7e-8f5c-2a899cd18431,9efadb4a-b009-480c-800f-540e5633539d,Real Estate,73906.17,115273.49,2021-07-23 05:13:26.953274
25916001-e3e2-449e-a609-3cc53eb58750,106da13d-d0f3-46ef-a176-438e2fa1770a,Mutual Funds,97048.78,21538.07,2024-02-22 18:31:09.030214
fd82979d-8480-4040-a6c1-cb0b34df5d35,b9b97bff-84fb-4cae-8704-e0f107ecc895,Bonds,93749.68,58565.46,2020-07-07 06:53:20.337818
e8d1c1de-915f-42eb-ae55-1f260e9d704b,345035ae-973f-456b-878c-7f191b847188,Real Estate,36741.56,198875.63,2023-10-11 01:40:27.045799
