account_id,customer_id,account_type,account_balance,account_open_date,account_status
c3c958fa-791c-4f60-8378-7ccf5a931de5,45c67549-f81b-4bc1-a84e-ffcf1790fa9f,Loan,43669.8,2021-01-20 06:32:04.451827,Active
36511943-3019-4c23-a885-76d3105050ec,ed1afb0f-6e6c-4b58-8a52-4b25966a0918,Checking,61023.66,2021-03-16 18:52:40.657254,Active
3e67acae-c088-4632-b325-26e14b2cb0c7,3207b5d5-878d-4d27-8b4d-40e1267d5ea1,Loan,45621.45,2021-05-14 23:12:58.159685,Inactive
66b436b7-888a-4da0-be35-57f65391a6fd,277b5ec1-391e-414a-afd8-ccfa09981937,Savings,55382.6,2024-05-27 07:53:36.646155,Inactive
776f808a-16cf-4e1a-9c3e-505a610d4486,babaa4fa-6136-4511-81ad-3320ada2d2cd,Savings,69171.93,2023-10-21 21:36:38.761882,Active
bae25e62-d4b0-48ce-84cf-8623e1362fae,573f0677-bbc2-4716-bde6-c342f2debd5d,Loan,51051.71,2021-07-20 16:26:58.986288,Active
55dec6b9-7ea7-4572-b938-aa1b2997c306,35d61e4e-3de4-423c-aa4b-1c89b6d065ea,Credit,10469.1,2021-11-02 10:16:22.502124,Inactive
2e123739-d003-4c7b-9aff-66047c043107,62d423cc-3534-40d8-826e-c6a5c5891bac,Checking,89010.69,2021-10-26 05:57:14.773998,Active
70653c62-0cd9-4888-9884-5fe872fdc0c7,aab8f333-f5f0-4f12-8e48-9ead9a967499,Savings,82315.91,2022-08-03 05:44:14.110711,Inactive
337d03eb-a2ad-407d-b020-c5d47c33f814,342ae911-a4ad-4a52-8a37-8e2c2e451b8b,Savings,70179.67,2021-03-06 20:27:09.653754,Inactive
f1ba8514-58c6-4280-91c1-6e1bfae52114,d7c077c9-c497-4550-8d1e-dde3d9df71c3,Checking,23050.53,2024-05-27 02:06:22.283705,Inactive
2ee94377-1c72-44bc-a653-69c5ae064410,e0f7d24b-a4b3-4fe2-8498-57460a68bdbc,Loan,49053.09,2024-03-10 12:41:44.352061,Active
bd21555d-7c42-4b3f-ab20-aba085dfb342,85a55267-6dda-4361-ad78-72e1479d6b99,Checking,70816.64,2024-03-09 03:41:40.584040,Active
284d27ad-1767-4fb8-a99a-0ce19b6c9d22,9c80a5f7-8c1b-49ee-9885-9695ba112545,Savings,18324.38,2023-06-04 03:10:11.199923,Active
47e2d0f5-ad52-4100-9fbb-79ef4175e6b5,efa8cc33-4a53-41e2-9f4f-ac2deb30fe0c,Savings,4317.78,2022-02-14 15:24:24.324148,Active
e18d40dd-a805-4767-a574-86c9a52bea1a,efa8cc33-4a53-41e2-9f4f-ac2deb30fe0c,Checking,7865.69,2023-10-13 09:00:27.953505,Inactive
99bbdbd6-c310-4336-b8ec-58f126e4ec1d,5456785d-395f-4c61-ae79-53ce9b14988b,Loan,95512.04,2022-03-03 15:16:43.655638,Inactive
acaffe52-7bd6-4083-8e8a-fe114424f5f3,a1ae56ea-6f6f-4ad9-95eb-4fffe588388d,Checking,61921.67,2022-02-16 18:43:04.143544,Inactive
4a60ee4d-5f5a-475c-8af0-d4f7db305a65,79a881c2-fd4f-40a2-b74c-7731e6909115,Credit,52571.85,2021-11-17 19:53:56.093134,Inactive
82b8b50c-2e0b-4ceb-862d-511ffb440a3b,dac90e78-b00b-42c5-9370-d90e71e5a6d7,Savings,-63927.3,2020-08-28 12:46:33.254373,Closed
2eedc559-4151-46dc-85a8-d04b7b6637e5,fef14c84-e1e5-4fa7-802f-abc4d4ab2ecd,Loan,9443.51,2022-03-14 00:56:38.553646,Active
9c478dc3-df38-4e4e-8ab1-41875ff60b45,bc696936-d741-4991-a7f5-8d6d127a8e2e,Credit,29348.04,2021-01-06 07:01:59.172511,Inactive
f926a29a-88bb-4f0b-81c2-5158963a6544,20b27d22-2993-4d5a-9d2b-56d0432ab995,Savings,85488.93,2023-08-16 15:49:24.100849,Active
e4a57b14-aa16-45c4-8cb7-a32d4e9b5b32,04baa548-25ce-4f0f-bee0-ed545988ba17,Checking,63212.86,2020-12-03 01:43:47.093061,Closed
b299a0ef-2ff1-42a9-b479-fb252b7dfc9a,e5a24790-3e51-40fe-9c83-da8fb5223b49,Loan,44379.33,2020-07-14 15:36:57.804809,Inactive
e956f529-c737-4c59-9a71-64b456e4ea0f,c291b5bb-a970-4238-bcf9-6c42cd3aa716,Savings,22592.83,2021-08-19 20:53:52.070652,Active
18b6ec68-df86-4a3d-8c12-ba470fd6f253,49fe9219-d787-44ee-b044-f281860e0d7d,Checking,5067.8,2020-10-01 11:52:36.892314,Closed
031d712c-1544-4642-b620-651097070df7,a92b756a-8098-4ed6-8fee-ae18174c7825,Credit,65930.3,2023-08-01 17:25:58.958047,Closed
3c8d66d4-5857-4141-a4bd-f58bb6726892,25f38d4a-8f76-43c5-9d04-6b86a0647917,Loan,99873.18,2022-09-05 08:37:30.506463,Active
a361293e-9ead-4ea0-a694-47b73030cb86,70332323-b82f-4bd1-9ed0-7156cb4950b0,Savings,22503.2,2020-02-26 23:13:06.475605,Closed
52d67131-73f3-4f3e-a8c2-24985a5534d7,b9d31b4b-6f55-4de5-8eb3-2760eabadd7e,Savings,39625.34,2023-09-13 14:12:59.544930,Active
47343244-7949-499e-9907-2982b46109df,ee81719e-7920-40d6-9263-9e5453e73f32,Savings,13488.39,2022-05-16 03:40:20.429813,Active
4843fef5-7770-4e3a-9faa-a6c4a0970777,9c1e6cf4-fdd5-4fc9-b7d4-0efcb25c2fae,Savings,75587.01,2020-08-29 14:52:02.802434,Active
f9eb47f9-e3b4-453e-880f-60bf87a946b4,79d06449-1525-44e8-bac8-ac7a2ed0357a,Checking,36193.66,2022-04-02 10:26:43.978429,Closed
351f3f07-4c68-4943-b8b9-586bd6db8b1c,0a1ebcd6-f343-4da1-9e2e-81edb6c85ab2,Credit,37347.79,2021-08-05 06:45:39.386871,Active
f737df78-d95c-499c-a3c8-68ba00674b5b,1e87a2a8-d78a-4d3d-850f-7aee4bcc9ec2,Checking,5726.64,2020-05-27 22:48:58.838381,Closed
8a179efa-1cec-4b11-9b49-5473fa3949a0,1ea908a9-fb95-4fb7-a152-2185556fcedd,Loan,4494.27,2020-08-22 10:38:51.656983,Closed
2b737378-076a-405d-92af-8739277a99fb,2bf58a6c-9b5e-498e-a07c-3a8523fb2eca,Savings,6790.28,2023-02-09 18:04:52.258392,Inactive
47f1dbcf-6b33-481d-9854-8b85c688114c,676a16fb-cd7b-47b7-9273-f6355af87df0,Savings,91618.31,2023-10-07 09:59:41.623181,Inactive
2b825322-f1e2-4335-98a2-05030520df11,bcbeef13-7005-496e-9aa6-05c867f58e2c,Savings,74882.65,2021-08-22 08:00:03.944741,Closed
fe768a4b-63c7-490b-8b8e-b084240de28f,08195fa7-dad3-4918-a6e6-f940dc6b335c,Credit,88519.43,2023-10-25 23:46:41.689836,Active
abfab1b0-ed79-45bb-b873-eea81d2fd41b,e61ce922-8995-4ac5-a2b4-b89e306786e5,Loan,15319.62,2023-04-11 09:10:17.137590,Inactive
77ad2798-e5a4-46bf-bf50-1aeddfe3bb6a,8b3d08de-abac-471e-92f6-6fe7b511553a,Checking,15051.32,2020-05-13 18:55:56.089288,Closed
b212be91-acf5-4a12-9f4c-f91360874717,b7243706-fbae-4cff-b761-b146b948a70b,Checking,23696.99,2023-08-14 18:48:49.543966,Inactive
4f0c0064-1515-445b-9272-497fd9915d04,19a4cdca-cc7c-4a73-a761-e65ffbf9ea06,Checking,31786.46,2022-06-25 19:43:10.529495,Closed
a44ebd9d-5578-479d-9fbe-7a8407c4a5c8,e52bd7f8-2647-4b11-8bfd-7257d766135b,Credit,18828.94,2020-09-21 17:05:12.479113,Active
ee0d57cc-6747-4c4e-8d1d-d849a0ebf96f,6a1285ed-0543-4d83-b7ca-cc8afc9d1360,Credit,8525.72,2022-05-04 11:40:07.594425,Inactive
45b65d45-3d3e-411e-8858-1fcf678902af,00f8b07b-0b96-4322-9f2b-f8d1898eef2b,Checking,42440.29,2022-01-31 01:15:27.516329,Active
df94c93f-925f-43cf-a7b0-9d2d8775e06d,6493a545-c488-4aea-8065-065e6a3cb2dd,Loan,80813.39,2022-02-15 15:24:33.255199,Closed
422d74e6-de47-4ff9-a0d7-0b9702fc49cc,9efadb4a-b009-480c-800f-540e5633539d,Loan,5283.07,2020-02-18 14:32:47.325872,Inactive
7e0445b6-7270-4716-808f-be8b73bd3dac,ed49fee6-cb30-4ddc-8207-db13501ee2d5,Savings,16988.95,2023-02-20 02:41:16.695367,Closed
42d5e617-4935-4c2e-a1f5-88a297a5bd2f,89b8703b-7be4-4c44-a163-56889bc1d6fa,Checking,34354.78,2021-07-21 06:33:20.412936,Active
8d8d5dc2-3abd-4c32-b57d-0ab5130e3ef4,fcf7d752-01b1-4186-81ce-4a4afd492578,Checking,65153.23,2024-06-19 06:00:36.306327,Inactive
fd26de60-60fb-423e-8e59-2e1d0d81c035,8b3d08de-abac-471e-92f6-6fe7b511553a,Savings,50366.35,2023-04-26 09:59:56.312207,Closed
bbecf078-4782-42cc-9abd-d1cf53175c34,aa56a447-d21a-466d-9b10-3f31f5bc21fb,Loan,59415.81,2024-01-11 03:39:26.851407,Active
72f809cc-159f-451d-8320-51d558d01ecc,2656eaf5-9aed-4cc2-abe6-588e87a12ab5,Checking,79083.95,2023-11-17 19:48:40.876690,Inactive
c9cd6684-d5df-4765-a67e-a5f0a8dc3c18,7524843a-5351-4abf-a915-5c159616d59f,Savings,43676.42,2021-04-04 10:43:17.910653,Inactive
b9130800-2be6-40d4-96ac-89d7a1c18260,38922808-8a1c-40d9-ac1e-3ffe2627d9e6,Loan,67712.82,2023-03-12 04:56:36.414493,Inactive
8aa6cdb8-80d7-4a57-b087-7d1b15b4cde7,e52bd7f8-2647-4b11-8bfd-7257d766135b,Loan,8498.95,2021-04-05 09:15:00.664836,Active
05b4a6dc-4ee2-4814-9567-bedded4aa4b6,fc6a4a5b-0416-40bf-8d10-bab7c4800960,Credit,4395.31,2021-02-13 14:36:48.862055,Inactive
9231b92b-b20c-4253-961e-84fa132555bc,68f3bd9d-48a3-463c-a233-b024ccb93139,Savings,53457.27,2021-04-23 22:01:55.914884,Closed
582093f3-18ba-4bc4-90d1-6d97791ad68b,c74d523e-331f-46be-a664-284328790864,Checking,31649.92,2024-07-14 17:55:00.529042,Active
1b191255-64c6-4bed-8339-57c79dabc5b3,6498dff1-177f-467e-9673-8766b384236f,Credit,90855.12,2023-06-18 10:43:32.694732,Active
c9c775c9-e545-4e54-9916-b8eee5c64401,bc5d5db2-0c6f-4e89-992e-9c25a2b49e62,Savings,59584.84,2024-05-14 10:50:00.701109,Closed
05770e45-6c37-4258-99c9-04814c7403ca,1bb082a8-7868-4b2b-be2b-639150db5da7,Loan,37322.3,2024-03-09 10:32:40.122858,Closed
10d0b9e9-98cc-4e01-b471-586f3fcd1de8,561d8943-672c-4567-ac70-f15328c1c351,Savings,41562.41,2020-06-21 01:50:48.978497,Inactive
04e9b74f-7455-4a38-8702-edb9965e4932,a0647b9f-a18f-41c5-9886-1fc6ab5bd67f,Savings,24040.1,2022-02-13 04:23:31.670988,Active
0d0c0c84-7147-4ddd-a8f2-1b1f1b7fbf5c,98796389-ff99-4069-bb02-1b4d6a4649a7,Credit,10085.39,2023-06-20 22:58:27.953797,Inactive
10fc45f5-7c3a-4a23-9d54-17e193d6eec1,30b43ed3-22ae-46ec-a22d-e9ca353df548,Loan,76590.62,2023-11-01 03:42:08.187804,Closed
5013e5f5-196c-4000-bb89-ef9e23d01f1c,6c224675-2b3b-4cfd-ae01-e7b31cc4b328,Loan,92646.93,2021-09-04 13:32:59.370774,Inactive
737fb371-4e23-4e39-b423-9975024f5ee6,ccc21d5a-7d5f-4938-8e7e-03bf89e76406,Loan,35891.43,2020-07-28 15:46:13.361419,Closed
95187af4-2dbf-4b7c-b82e-33b2796e6bb9,1dc3f91b-a4fe-42af-a33f-a014e290a160,Credit,22586.62,2023-01-18 10:17:30.572047,Closed
03888b53-1c0c-4aad-8a5b-e8984eeacda2,bae2866a-a9ba-49be-9555-dc3d0055ab69,Checking,27796.86,2021-05-14 02:51:58.026997,Active
43c6ef90-8c44-4cfd-b66d-d1f477ce6f8b,9b4f82d7-e019-487f-8f21-7ed17197533a,Loan,31839.66,2022-02-12 07:58:09.817690,Closed
4ad63fbf-b174-4c52-979c-92910f9b074e,e46bbd70-b642-4858-8969-6c8d2d9457f2,Savings,71374.91,2023-05-19 07:28:50.504242,Active
0a41c74e-a5e8-4151-8e7f-f3bb97da5b3c,80a83bfc-473f-4351-b0e3-cc127172e467,Credit,45662.2,2023-10-05 22:44:30.998255,Inactive
0c4cf0aa-50a2-4416-a333-025dd28ac621,15ea3e7d-15cf-404b-ab42-351f8c9a0a77,Checking,60239.75,2023-07-09 06:06:12.840812,Active
80207db2-ea55-42bf-a279-162bbc9e6235,46a1bfa9-d705-4633-a1e7-e8db2e6d13ad,Credit,92435.68,2021-05-23 05:19:04.595614,Active
cb7e215c-a8fa-406d-bbe0-418f10bf17cb,839dfe7f-d3c4-4f2e-9d13-45df939db60b,Savings,2433.57,2024-08-13 04:59:37.151660,Active
031e886a-ad00-41c5-8eb0-e6e20c4b9f0c,34ab2dd2-75a5-48bc-a570-ce3d71309d2e,Loan,83035.72,2023-02-08 17:37:11.605757,Active
7f6d936c-e5a7-492c-b67d-382253cf6cfb,da9ada30-5f2c-44fd-a3cb-03d05bc56876,Checking,93082.54,2023-12-22 16:32:13.226086,Closed
925544c5-68e1-4bee-955c-de26b1a0f2c1,e636ce6d-41a0-47c6-ab77-f7cf521ee426,Loan,94452.56,2020-04-25 19:53:35.858003,Closed
6cdfe834-3246-4540-865d-d6228fc4e1f1,8a5d6e6b-b701-48ce-9004-3488c52aaf2c,Loan,57681.68,2024-05-25 11:01:58.290577,Closed
0ac8ad89-d2c9-4bc3-a123-3244d4fcb885,5b293a70-173b-4b06-91b0-a9c710d746cc,Credit,25089.49,2021-12-16 02:56:58.941270,Closed
9192be84-6fdd-4824-b976-95e072595fd6,cb8f20a1-9eba-4051-984d-7addadd8e4d4,Checking,44705.73,2023-12-12 00:21:11.154578,Active
293dd35f-21ef-4d16-ad89-18fe1171943d,be889ddb-8920-4000-a172-b78c16805a82,Checking,1154.9,2021-09-03 23:22:51.761166,Closed
025dde85-cd30-4f27-861a-77ab4becd83a,72af74e2-2d1e-42f9-a569-806fb916fe35,Checking,12985.92,2024-04-12 20:46:42.239387,Active
3321033a-5d35-47c8-8bd8-f86c3028144f,5d30017c-1e1c-4341-8586-8c2b38ac5436,Loan,32666.96,2022-10-12 20:36:35.227533,Inactive
4bea84e8-6275-420d-a1ce-eaf08b3ee595,050872dc-1525-4153-a3ae-78b94116040a,Checking,64779.15,2020-01-26 15:26:22.801384,Active
07e91430-d3ab-4071-839e-19baa4414256,c40d2420-5570-47cc-a8fa-ca0620911b64,Credit,85734.94,2021-09-07 21:24:57.446213,Closed
a5ec9a06-24c0-42ad-91fb-6c52a002c56a,b4f27c1a-16f3-4f55-9d91-dd42986b33af,Checking,41079.88,2024-01-26 03:14:23.902551,Inactive
35c0aace-d504-4042-bf3f-9ed97b5ee886,8ae904f2-cd4f-457d-ba1c-3797653ac794,Checking,29668.19,2020-09-21 06:41:39.292516,Active
f93fac35-2a45-4d40-b009-7314702e9812,ed6e9be0-6368-4061-a61c-cb992e64d051,Savings,53651.77,2023-08-16 22:22:57.633986,Inactive
5f54abad-6bdf-4fdc-bfb1-290fcb0d5ca3,9c1e6cf4-fdd5-4fc9-b7d4-0efcb25c2fae,Checking,66548.28,2022-11-23 06:53:39.188880,Inactive
3317aeb8-5f0f-4e41-859e-c9429542d193,7d0b8975-4fac-4ec4-9bd4-4e269679ef9e,Loan,99168.64,2023-08-01 10:26:25.326819,Active
45fd7014-52f0-46e8-b20c-0fc5b56479a0,0a13d43d-278e-4c39-ab90-f5f61feacee5,Savings,96737.52,2022-10-08 23:23:06.152862,Closed
e68b045f-5360-43ee-854d-fac2d2fd529e,609575b8-161a-40ca-8f06-44508651d654,Loan,8271.12,2020-06-24 05:21:11.736783,Closed
e90b9f7c-3f23-4e85-878d-3339565fea40,db17890c-9df5-4fb8-b3a5-49c73992c14b,Loan,69251.01,2023-03-15 03:25:49.192067,Inactive
5d34ad7f-9002-4b1e-a744-5faffe75c8ea,3b814788-5752-4795-abe0-272925d07234,Credit,12425.55,2021-12-17 06:59:15.147475,Inactive
acbadd9d-0415-43fd-af46-a0fa6871cd4e,3b175211-a7df-44cc-bc50-810942238bea,Checking,29307.46,2022-03-15 18:15:42.302139,Closed
f6c0ea8d-aebe-4636-8563-b42a2fbefc72,dfa18dd3-5ac0-4941-a14b-0d7fef27fa48,Credit,49977.73,2020-08-10 04:52:14.382235,Inactive
a36deef7-cbe4-4c00-98ab-b35f3861ccbd,a1a71a51-f846-41da-8db4-52b922ec270c,Credit,14932.89,2020-12-18 20:07:25.779163,Inactive
5c33c561-d05e-4508-9813-6ec791d3981b,309287fc-fe1e-4eef-8227-448a6fc3261d,Loan,58816.25,2020-12-18 21:49:37.305188,Inactive
2020617b-b242-42de-b507-4de3fb390f2a,9d74d33e-2167-43aa-b8ff-7ff31c297a36,Savings,20328.45,2021-07-08 09:03:11.461650,Closed
33797ff6-72c4-40e0-b048-df5489b3f274,dfa18dd3-5ac0-4941-a14b-0d7fef27fa48,Loan,60942.12,2022-01-02 07:41:08.779840,Inactive
bd488c23-30a4-43d2-bfd5-62e9d3919948,2550f24c-a493-4421-8e03-859579661795,Checking,86129.19,2023-07-04 02:26:09.403670,Closed
61a8c226-2642-4dd7-9d0d-fca740346767,e8036574-e8e6-4d88-adc3-74b4280d45de,Loan,3368.45,2023-11-30 18:56:16.211998,Inactive
1e4cab50-70e3-4f62-ba04-ea5f16359b9d,07b12143-ce5b-44b7-8083-44c6dc6b9c4d,Loan,80708.81,2021-02-17 08:34:46.573885,Closed
3d372765-cf74-4656-a4d2-ae9a23d72ef2,f9848e97-1265-4aa2-9c33-0a5107edf1fa,Credit,99729.48,2022-02-06 00:07:43.434180,Closed
d9b23551-f360-470d-ad81-1f2a90c4acf4,48289f53-1378-421e-b159-82e5094b1dc8,Loan,-93738.21,2022-11-24 22:41:18.068996,Closed
cf8478c6-8542-4f0d-90ed-eda9ddc9ad91,ab40036e-6e7d-4b5e-a937-f00e1b66e6ab,Savings,87384.28,2021-01-09 12:45:45.928457,Active
a8fb49a7-de23-4e9a-a0b7-ea9b6e8f0773,16d73994-50ff-4e32-a5e8-3262c994a528,Loan,60219.18,2022-02-11 20:41:50.511587,Active
fefde300-aab9-4f7a-a9e1-70bfb2006cd7,0e708529-c306-4fde-a206-a1fcbc2dec88,Loan,77814.1,2023-02-17 07:17:47.766026,Active
1c7b41c8-7ff0-4273-9972-e753351cb9cb,abb53cd6-53bc-471a-80d6-5059ff3fb57b,Checking,5681.83,2023-11-02 04:48:13.633681,Closed
3002bd97-2618-4409-aff7-463edc73c322,70332323-b82f-4bd1-9ed0-7156cb4950b0,Credit,48101.85,2021-03-02 16:25:19.007473,Closed
96c41908-2ea1-4c69-8928-0778ba24a599,2550f24c-a493-4421-8e03-859579661795,Loan,34355.31,2020-11-20 16:07:28.862464,Active
5dbc9399-10a3-4b31-a918-780a10fe9bf5,b619371e-07f0-47fb-b226-74d7e5cc0ced,Checking,38193.13,2021-08-23 20:55:49.132699,Active
59d6e46a-f966-4fa1-aa9b-31ed8375b4e7,360ac990-1cd8-4324-abe4-d33160c43544,Savings,11644.91,2020-04-08 23:11:15.692461,Closed
df6d9f7e-1126-4c94-b031-64d0e99ca033,77c5c582-eec5-49b7-854e-3f15172b2720,Checking,25442.25,2021-05-18 20:30:27.383844,Closed
5e5ab530-78f2-47b2-9e4b-28e3f55bfcbd,e3414380-480a-41ce-a59c-4bdc61e51007,Loan,26327.35,2022-02-24 04:54:39.341956,Inactive
e2a37326-a315-465f-9cd0-fd866785f744,8a5d6e6b-b701-48ce-9004-3488c52aaf2c,Savings,-49007.67,2024-04-08 12:44:47.635900,Closed
5923bd73-de50-44ea-bdc4-69b4dc6deb41,ca16352a-4d97-4b6c-8cb5-de47bc4c4c60,Savings,41085.26,2024-05-25 13:34:42.196635,Inactive
e5b063bb-ee6a-4ca5-8818-55624cba4098,307a5de2-f1e5-4b7d-83a9-3578cac92a4d,Savings,87389.05,2021-06-08 00:04:46.452972,Inactive
5799178e-cd8f-4944-a2d1-2c8a79df78cd,293d5798-11c3-4f23-9023-011c7cbf05a9,Savings,78533.6,2021-12-29 03:56:09.476603,Inactive
1bf7f7a4-dc5d-4217-aa84-55822cd17398,fa5ebfee-1eb3-42c3-8a70-50df9e627a3c,Savings,40600.98,2021-03-31 19:37:01.889941,Active
b9b04309-5e41-4379-a690-5d556e1d93c5,38205c19-f00b-496e-9ad8-14b06c010a29,Checking,84935.42,2023-11-07 03:53:43.804871,Active
c5950575-4e0f-4e96-84f6-e39b08c1a859,5b74a8ff-f37b-4f94-be22-e146d166ed76,Savings,48773.33,2020-06-02 02:44:30.499009,Closed
df473e2c-09a0-4d05-9f8c-304a4e308b50,42341d48-e32c-4e2d-acef-f44378e37a07,Credit,-12513.68,2021-03-24 02:47:19.983896,Closed
3b9b062b-9055-45dd-9190-aaa97b406f5e,f0fade12-3dba-428d-b2f4-88bc053b0e30,Loan,65947.18,2020-05-10 09:40:33.116615,Inactive
471cc106-5bd4-4f16-b58e-463ce53cff6d,0a13d43d-278e-4c39-ab90-f5f61feacee5,Checking,13405.63,2024-07-07 15:28:48.331166,Closed
5e525296-9f21-47f8-a750-18bb9adb2c0a,e2b53469-a051-4395-8672-db785c8bd0cb,Savings,73380.21,2022-09-04 17:34:55.969470,Active
7ef17ac4-f0f0-4047-98c8-dea65e365b10,dd84b6c3-3abe-483b-9fa9-4c83fef22889,Savings,-18234.08,2020-12-18 13:57:36.019726,Inactive
1fc887a5-bb62-44cb-a328-54d1f1b928aa,f516ac2a-2a8d-4a12-9d1f-612e8fe2c5e3,Credit,58959.75,2021-02-16 07:42:52.044226,Active
02d8238b-6c91-4473-864e-782ebaf43512,bb2be4f6-6324-4f13-ab38-3c9e27d8ef1f,Credit,22865.07,2022-09-01 09:12:47.506842,Closed
ca0aeca5-a6f3-435a-a19c-2cd1c04195d9,277b5ec1-391e-414a-afd8-ccfa09981937,Savings,63262.97,2023-04-14 01:01:27.683990,Closed
89828583-9ede-4a43-8e86-d575ac914e0c,667bd177-9953-4129-b70b-ba9563c03fd3,Checking,38480.68,2022-03-23 04:47:29.091663,Active
09c74e12-530b-4982-b968-75ccb19b107e,9c2b080b-0d76-4edd-b5a3-b592dcb88982,Savings,7681.22,2022-01-14 18:00:45.332982,Active
0ad54c27-dff9-45c7-b15d-99eabb922a74,0c1a0d66-7107-43f5-9e18-37c09fdf28ef,Loan,54544.65,2021-05-20 04:15:38.985924,Inactive
1585eae6-2183-46e4-9c78-408b94b17276,b523e8b7-3ad6-4253-94d2-2ec317ae1c86,Credit,79350.91,2020-09-18 21:34:57.485729,Closed
9e2e1d4b-1bd0-4f15-9fef-6f5d67eb4044,a92b756a-8098-4ed6-8fee-ae18174c7825,Loan,1074.22,2020-12-11 23:18:32.814265,Inactive
79330a23-4be2-43c8-bcf1-90243acc20d7,73aac43b-6537-4d88-bfc8-ef844d97fe90,Savings,13073.68,2020-05-27 07:25:05.867138,Active
5aeeabc6-ec10-4276-afb6-2b7972668b3f,fbb8bd3b-0b91-45de-a2c9-1159dc4ecb3a,Loan,68965.99,2023-03-29 23:58:08.760752,Inactive
87a92f0e-a21a-467a-9d43-24d5f8927456,6125e95d-4f4b-47ed-84bd-f8745657479a,Loan,27434.53,2022-02-20 08:42:10.267621,Closed
21c89830-4146-4aef-bad6-7ba1c304da4c,5ee087f9-633f-4cdb-8403-01f3b68b20bf,Credit,18728.88,2022-12-27 06:46:18.066949,Active
bf0cd1ec-989b-4eb7-9bdb-0462c774ecb7,6a0d7bab-54e8-484f-80d9-9307c950973b,Savings,18606.49,2022-10-29 19:08:06.188416,Inactive
c2aa26ab-49f5-4282-9a96-aa1dbc7abe1c,390e55b2-dd94-4aae-800d-ef05bf2a2e04,Checking,88201.76,2021-12-03 09:53:03.033189,Closed
2650ac07-725d-4aec-99ef-4c14c16a277f,dc35a697-5d38-4450-87ba-af3410f722c0,Loan,49246.99,2021-08-04 03:26:17.345960,Inactive
4f43141a-e71f-4f15-9165-b5a75a3f094c,76cf6249-3f26-4117-b595-6f04ff8f7a89,Loan,52309.96,2021-12-19 13:31:43.241883,Closed
2a3a3deb-ffc5-46ee-bea5-eaf838f8896c,a8edb434-522a-4f90-8712-55cc74df8fb6,Savings,97536.16,2024-04-27 19:45:53.436219,Inactive
d515f125-0efa-4130-bddb-da92256903b2,fd686657-a4ac-4310-b5a2-eecf3134a9a0,Credit,78966.63,2022-09-05 17:40:38.801163,Active
e3bb809c-2460-4b91-a5ab-bcfb6df21686,9d88cb26-0098-4707-85b0-48ac9f80c1ec,Loan,23824.65,2023-09-17 09:01:41.922513,Inactive
a57fdf6d-f1b7-4832-a68e-df48beac92e7,2656eaf5-9aed-4cc2-abe6-588e87a12ab5,Credit,-93897.56,2022-01-01 00:19:08.981661,Inactive
6547a804-f6a6-4cbf-8eaa-fabaa416a228,88a29c2a-0ba6-4646-8319-3bc26ee46933,Credit,64324.29,2022-12-30 12:41:22.301631,Active
6c2976f2-8524-4011-86a5-292c5ed97276,561d8943-672c-4567-ac70-f15328c1c351,Credit,17191.85,2020-04-16 17:37:40.615374,Inactive
94d4ac2f-4767-49bd-a89a-7975a4215682,276d738b-7143-4990-b2a5-8e77e2fa14cb,Checking,66819.31,2022-07-28 11:42:56.026466,Closed
0151a8d9-884e-43f5-b052-384376adfc4d,8a811ddf-e393-4dbf-9b66-dd2de19c457f,Loan,93197.85,2022-07-27 02:29:24.071490,Closed
0f1014dc-1923-453b-88b2-f186c367e803,8270f41e-4d71-4e42-8f3b-88c0457973b6,Checking,40370.83,2023-03-16 16:27:10.623144,Inactive
8472fba4-121e-408a-98db-8dff2919316c,390e55b2-dd94-4aae-800d-ef05bf2a2e04,Savings,4816.8,2021-07-26 21:23:35.863095,Inactive
5fc8e2da-edf5-45be-ada3-9545ae134cfe,839dfe7f-d3c4-4f2e-9d13-45df939db60b,Checking,72095.76,2022-10-10 00:56:42.907311,Closed
dae69831-25a5-4f59-8dbd-86d9fb35c988,d1399bd0-385e-4ce4-a6a5-2c7367839ba4,Checking,91971.84,2020-11-16 03:56:41.947961,Active
4773b544-bb1c-4859-9d5d-09fe83d65ad1,f6eae584-831f-42c7-a958-1b9f38bdb7e8,Loan,56434.62,2023-03-14 05:35:11.559639,Active
b2330320-1d7e-45dc-ab61-cd933838c6e0,5c236f47-99f0-4ffb-844b-da416749f4d1,Checking,86890.91,2022-03-15 14:35:35.085911,Closed
ad6cb559-7dc5-4675-b317-cd6170acbabf,bc7e8bde-f2b1-4982-9026-c447bc04801c,Credit,72200.78,2021-12-03 01:54:37.367965,Closed
00510541-15b8-40a2-ba34-522d8ac212dd,ff232bde-69eb-45fb-bcf1-3184bbd0e6ad,Savings,75439.97,2021-02-17 00:52:22.413115,Closed
df40d894-dabc-4eaf-8271-bc275bc360d3,a81fcf88-9f11-4a8a-ab7a-4f5fd49b213e,Checking,69923.6,2020-03-02 20:26:24.110768,Inactive
dfc84a1a-c113-49e5-85aa-2d30bb245fe5,b9b97bff-84fb-4cae-8704-e0f107ecc895,Loan,53142.31,2022-03-07 10:18:16.380125,Inactive
c9c794b1-1404-4bc1-ae0f-889285f22f23,222a6d86-b4ac-411d-83fa-06b414a96b22,Savings,-45715.07,2023-11-11 02:35:38.414781,Active
