payment_id,order_id,payment_date,amount,payment_method,currency,status,customer_id,transaction_id
1e2b0661-5dd8-4e9c-8187-282e1c430bfd,d57dc037-b58e-4cee-82ba-1078c1e56c45,2024-05-28 03:19:24.646464,9606.5,Debit Card,WST,Failed,ef37f4aa-3c63-4a1d-9b38-38886bb55f47,0f572a84-6ae4-4bbb-ac39-c32a430fb84e
871f69ba-001f-4e69-8291-03f25a142e4d,9745ad34-a6e9-4e58-8a92-2044523dd55d,2024-06-07 23:31:56.192143,876.08,Bank Transfer,ZWD,Completed,926ffa22-dcff-438e-9d97-a3a95ab13e4c,e081eab2-b54f-4d1d-a92f-dc2f5f6b6518
55485c76-f471-4b02-b69b-a9ff093bcc4f,a979c145-a39c-49ad-abd8-a6a309358b16,2024-02-08 08:29:23.409963,-2757.19,Cash,NOK,Completed,38b4ee22-fe29-4bea-ba33-3b2ec86c814b,58d439f5-ada3-4bc4-89a2-00427bb244dc
c846c00f-6323-4dd9-b9d9-37500ae67c18,93db2fb0-7cee-400f-83bd-0226cef518cd,2024-02-05 04:14:27.760503,4319.4,Bank Transfer,AUD,Pending,b11179ab-67c8-4441-b3f5-c00865a747ad,564ffe45-1be4-414c-bbf7-15880c54ba63
859f4af3-40a9-4de2-be6b-ea3e7634ff2c,2a83fe1d-e111-4384-ad69-f266d9aaebc9,2024-08-24 06:17:37.050380,1506.58,Debit Card,SOS,Failed,96323c0c-12d5-4e4c-8a57-2ab3a347a26d,d83e095e-98c6-41f8-b3e6-212be96b765d
2662db72-e416-44d0-9454-593cd05d24f7,bc295d33-25b7-4bd0-aba7-c59bcbb141b5,2024-01-22 05:14:54.639936,6012.21,Cash,AUD,Failed,278f4d7b-d794-49b5-81e2-d0762a295ef8,97754a98-6bca-4f99-a8db-04b22a3fbf8e
6fd70146-8616-4fd5-a749-ece9858da2e1,254f13a3-3ccc-4dd8-a886-e516b87a6d14,2024-06-10 02:59:53.202837,7514.29,Cash,ZAR,Completed,7282ec7d-2bdd-4ac8-90e7-b8037fa2bc00,35d9d67b-5adb-433f-bf89-7dff43fa0f04
c4d10aaa-c88f-4237-9bf5-e90e00d2a95b,ef522f90-9c7a-4d4e-9e16-c7795f35a895,2024-01-07 06:57:39.282805,3903.82,Debit Card,TMT,Completed,272aa68e-1f37-49ea-86a7-14360b7f3d6e,a88b5cff-20a2-4e9e-8873-fea993e051c5
8142d829-678d-48b1-a434-a5820b1b4d27,11e0f8cb-92af-490f-8869-e157d7a98ed9,2024-01-13 02:42:10.412667,4423.19,Bank Transfer,ARS,Pending,d5546442-630f-4eae-b6cb-dbcd12243ffb,eb6adb08-0ea1-47b4-b590-baa3ca45d172
5e67d727-73a6-4e13-bf1c-6e1682258bfd,88aad5c1-8059-4fc6-8eb3-dc0559c748b0,2024-05-03 01:46:42.132792,3478.0,Credit Card,MGA,Pending,926ffa22-dcff-438e-9d97-a3a95ab13e4c,960d85b6-aabd-40c7-bad8-7ad36f8ba7b0
58b99dc9-7f1e-40e6-a495-b93523f4bba4,c40da494-9162-4b84-abee-0287fd63d744,2024-01-03 14:20:39.336567,6235.79,Debit Card,KGS,Failed,105a1d38-b8ab-485c-a299-09b41f4581cf,dd934d2f-7922-404d-8ebe-c41154cd65e9
94bb31d8-1b61-4693-b12a-66edd89da644,46d088c7-399f-4f03-9f19-2b35b908d280,2024-01-31 16:52:04.007054,9001.71,Bank Transfer,HNL,Completed,c542cdc9-6114-4376-bd00-9ee0f6e7086a,9ed0e535-314f-4e64-b5f9-6bda65c22c2a
042e0a62-0b4a-4c72-91b4-dc64104d05c4,76ad7258-7558-4bf5-8fad-b553724f7cfd,2024-07-24 22:27:23.422746,4615.78,Credit Card,TRY,Completed,064b8253-8f5b-4290-ba8b-e7322cb7382b,97754a98-6bca-4f99-a8db-04b22a3fbf8e
746fd66f-adb8-424e-ae2a-eef92b1131cb,8cea79ed-ee88-4264-a1ca-170dc4f1c3b3,2024-06-22 07:42:35.435578,8787.67,Cash,SPL,Failed,39ab1eb5-462c-4cb6-8218-c21bb2cfb12b,840d97e0-0327-4f4f-8a1a-1556d1699184
7af001ca-f9ca-4b95-abf1-6dfd802d2009,57788dcb-1ffe-41c7-9b91-bcd0eff1bee9,2024-02-09 23:15:13.151792,7199.96,Credit Card,YER,Failed,23e82211-0775-4464-93c9-390160ef23bb,0199a2c5-aa5b-448c-980f-818117d1d44b
8999b6f0-059f-40e9-ae1b-7f15adf87779,b9a44398-87a5-4d37-8c19-7e3d36168af2,2024-01-22 04:54:32.084479,9999.36,Bank Transfer,IMP,Completed,90a126e1-c9b2-405e-92c6-86d8745a33db,57fbc142-3904-4c5b-ad53-196badbc7b6e
f15682b9-cce9-4cca-b248-ba592f72c551,a2c8ccaa-81be-427d-8278-ad75426b644f,2024-06-28 01:00:27.538022,6380.01,Cash,UZS,Pending,b7243706-fbae-4cff-b761-b146b948a70b,e4893fe3-85b5-4ff1-b059-570a3bfed54a
882f0aad-f3f2-48cb-883b-0c63dd072926,a6accacb-d590-4d96-a49e-f50348729020,2024-03-24 19:16:46.384306,3260.59,Bank Transfer,BND,Completed,2e50814f-ac0d-4fb3-980c-89d3fdab7374,fe4638a4-ac0b-4116-aaa7-87bdc9f94b7b
1c20ccc0-66b3-404b-a1a9-6e7b7b680639,05cb0220-91ef-4ff1-9d6a-329ae3992f21,2024-03-31 06:58:19.274804,3308.75,Debit Card,MMK,Failed,5ee087f9-633f-4cdb-8403-01f3b68b20bf,9cdb5aab-4dd4-498e-828d-1ea97237978b
bd651567-62b8-4726-bd39-490e3b140446,183b932d-a211-4d52-b44a-0229bb157bd2,2024-08-16 08:46:30.912080,4815.55,Cash,JMD,Failed,138f6e28-239c-4413-8d0e-f5dd53d94386,3f979c4e-fd15-4cee-bb80-f7a09fe833d6
bb40893a-e665-4911-9757-8ade58a19cc4,e3e8a5c1-0236-4bad-9897-bd149ec0e84a,2024-03-10 11:14:10.517260,6914.47,Credit Card,NOK,Completed,b523e8b7-3ad6-4253-94d2-2ec317ae1c86,5a5be66d-6604-43bf-9d93-9b2480bfc7f4
933eaae8-f07e-42a0-9b07-ae5c8b7ef891,6fe7328b-fa3d-4f66-8359-dae4f4eae483,2024-05-01 14:52:11.847478,1194.57,Cash,AFN,Failed,1bb082a8-7868-4b2b-be2b-639150db5da7,15b126c2-f272-4c85-a16c-0dd9cc3c2cb7
53a11bc8-f662-40c7-8215-610deb74894f,3a5dca6f-7184-4208-aa19-94c9e35ac5e5,2024-01-19 15:57:49.467933,2325.91,Debit Card,GGP,Failed,20e153d3-bcab-4a36-b2f6-e743def58f3e,f3af942c-a570-4cd9-ad7e-aa1bfb48f282
c9a7b91e-2e42-46c1-b666-d30fa7b161d8,10b06902-42ce-45be-b87d-faaa39930707,2024-08-08 20:40:17.703867,8944.9,Credit Card,ZMW,Pending,4db12ac2-ffe6-4277-8031-85756631c85d,24199c83-643d-40bb-9709-a7ab9a0fd02d
f1b19e66-a542-414b-86ce-1b63a7057a95,9fed5ab3-1552-4436-932c-783e6b0da2c6,2024-07-29 04:32:44.303444,9841.02,Bank Transfer,BBD,Completed,bb1f39ca-70cd-4af9-a1ae-3c6de89d6fa9,29458661-5f76-461e-a06a-62e78a57e64e
9f5ae91d-9c27-4a21-b238-6e00e1f7d0fe,1c43898c-b41d-4dd8-beb9-47f580a11508,2024-03-02 20:06:27.022881,8881.2,Credit Card,PKR,Failed,1735b71a-b81f-429c-9127-e3265894ecff,91e2241d-4ad2-4ace-888d-2748ac6a5536
28e3d894-5923-421a-bec1-d19db3dd4f99,a8581fae-8afc-4c94-8827-65de0b63a0c8,2024-02-24 15:43:15.525223,5683.43,Bank Transfer,BDT,Pending,e1d3c34d-d1d5-4d9d-bc2a-d95b9152d0ba,426f1284-2a29-4095-8b08-d72cbd277669
d37658f0-ce52-441a-ae46-e58aa2eca71b,e4a61e4d-6a3b-4692-af7b-3e2daea44f53,2024-05-17 17:39:59.561749,-2347.06,Debit Card,KRW,Failed,1e633f1b-16a8-4be1-ac9c-85c60376fa84,e61c7450-4c61-4ff2-bb92-2050cf78ac68
82e09371-fc16-4923-a418-091d5625f904,eb9af218-f167-4e35-addd-e8acf6da90d9,2024-05-03 12:34:44.881604,2224.05,Credit Card,NIS,Failed,342ae911-a4ad-4a52-8a37-8e2c2e451b8b,10410c7b-53a1-403a-8ffa-cd7ac9f357a5
49dc5d7f-1f19-49b0-a9a7-36a266f3cd73,f355a668-72bb-4005-8f94-325f75de958d,2024-01-06 09:24:31.309449,1786.86,Cash,VND,Completed,5638779c-a43b-4ba6-8a4c-84d21d9e1dbe,560fd4fb-2c61-4551-a102-fa5f521185e9
29ef1b84-783a-4a1b-8fc6-703f476b5a00,157d3927-161a-4fbc-bb98-14f9f552bd33,2024-06-13 16:37:30.983198,4147.76,Debit Card,UYU,Pending,b523e8b7-3ad6-4253-94d2-2ec317ae1c86,10410c7b-53a1-403a-8ffa-cd7ac9f357a5
d5c06ebe-8739-41b1-b66b-67c461c6b32c,2b94ded6-5790-4d71-bfce-0d2caef4999d,2024-01-28 12:51:44.584813,8313.67,Credit Card,SLL,Failed,0075e8fd-0592-43da-a787-d6549e3134c7,ac81176c-e49a-4237-bbff-e5c31f8ad9a0
47ecab29-d57b-4458-b232-4756f5f1a194,719a519c-79fa-4bb8-ac33-f746db5958da,2024-02-09 12:05:46.665673,6696.98,Bank Transfer,GMD,Completed,5bff7eff-4775-468f-b51c-2a1ec76ab4a0,7dcc09a0-9886-46bf-af99-597e0aee6702
67ee5133-4816-45da-ab1d-5d343043a5f4,b367aa7e-8c04-437f-b248-7790053726f1,2024-02-26 03:31:51.274604,4142.89,Cash,OMR,Pending,be889ddb-8920-4000-a172-b78c16805a82,cd3574d0-3adb-4da6-8d26-11bf7d2d7672
70ceb77a-1ac5-41ca-881d-41136193a01a,617d02be-0cb3-4f70-b392-6c5aeab33349,2024-04-13 08:17:49.285966,2370.89,Bank Transfer,AZN,Pending,b17312b7-31b6-4f2d-a01d-0c33b0b69d6b,36812f7b-3e5f-4662-b9d9-fd0f79249ed5
294b8d43-c58e-491a-aee5-90d9daedc5d4,2a89456c-7346-4066-b608-2fcb0fa85f1e,2024-07-22 15:35:53.568822,6868.44,Bank Transfer,MNT,Pending,a2001e66-c51c-4ed9-a028-b26dea230c6a,f406c559-ab54-4190-a3fe-2237867e966c
73081c9e-1b17-4805-8feb-528cf20e4fe0,cfabfeb2-3267-47c0-a458-f06bc85e8975,2024-01-16 02:15:57.554894,3634.24,Debit Card,PHP,Failed,5ac97596-a7b6-40ab-be5a-e33885e78e09,38a639bd-3923-4b89-9812-7612761649fb
91f8129d-c305-47a4-a987-c401549f6161,92c8c68c-3045-4e71-b7d7-13c53b546486,2024-03-21 15:42:02.990348,9471.45,Credit Card,XOF,Completed,e2fa2266-de16-49a7-8dc1-607009972182,9b8fee09-7a69-4f65-b8cd-3ab4f143dc25
5de2178b-d80a-40f9-9b4b-a1f04d08d646,fb6d4d38-f7fc-4698-b379-00103a207962,2024-01-20 18:44:32.910065,6465.16,Debit Card,MDL,Completed,2089c602-0c6b-473c-b67f-c03a7de209f5,10410c7b-53a1-403a-8ffa-cd7ac9f357a5
adb9b3eb-9c26-4d0e-bdec-bc64c82d9dcc,69a40ccc-002f-470f-9bd9-b04e1f21b387,2024-05-11 05:29:22.517216,1375.04,Debit Card,HRK,Failed,b41b938a-f376-408b-af4a-dce1bf97e7a5,7e10a242-c306-42b4-9dec-a64f6da58eef
c4a729b0-0120-498e-93f1-da128ca6d055,c4c939b0-0d00-4966-8ae5-45792e9dba43,2024-05-07 10:49:28.370468,9580.48,Bank Transfer,PEN,Completed,c0faa7e3-0df0-400c-a974-785172c03af7,c8bd687e-d0ca-4f20-aeb0-3c60807d7cd7
561fa939-0704-425e-b741-a1362f10102f,81a6f95d-b697-419b-bcb8-81069d0c8164,2024-01-09 06:14:20.127341,4952.52,Bank Transfer,KMF,Completed,d92dfdb8-562c-40a3-a8ca-42d6aeae6569,df197838-144a-490a-8ee0-fa323b70f092
80ce4cb0-bfd8-46c8-b9e2-3d69d17f7ac2,d9266c5f-0558-4f85-9ac4-12a037cfaeac,2024-05-17 20:15:38.185637,8156.4,Bank Transfer,GBP,Failed,b8ea9c8d-f8f8-424b-bf7c-bcbfb98ba8d3,d048d655-07da-4c53-b370-71a303ec6f36
9a280af5-baea-47fd-bd48-2435ef58927b,9310b63f-2eda-4fa7-bf9b-9fd19313f6c9,2024-03-22 22:59:02.591068,-848.92,Debit Card,CLP,Pending,a9d0904e-ef2e-4f4b-b548-3782334e768c,9637721c-b6a1-4ac5-910f-cf890615c051
4295f74f-ec37-4234-a404-e46b060bc45b,2d9a3dbf-2630-46e9-90ae-57cffe4d409e,2024-04-27 11:34:01.615181,1252.09,Credit Card,TRY,Completed,591066cb-b209-4fc0-8a73-705900dd0ec8,8b200ef5-7efc-4408-bf5e-9957d22c7638
dea24b62-ca5e-407e-9119-5fbb889b961a,222e4154-bfae-47d2-9380-2b7424698fc7,2024-04-10 21:59:13.961948,1502.91,Bank Transfer,SAR,Completed,748b76ca-f969-4d51-a576-6aa70185fd69,f92390c6-697e-413c-b1e9-8a97502a9fca
bbeaff31-988a-4e28-b53e-469749b293e0,809c42cd-45ae-4441-a485-d28c026923d4,2024-07-11 02:11:36.874601,792.24,Debit Card,ISK,Failed,dc06b3d2-f029-4c5d-86ba-f61cba3d59e7,17509021-df4c-43a5-9edb-e7570fb90134
b1e8b8cb-cb0a-47ef-8cb7-027f0c05b2a5,5839ab37-844e-4ee6-bdae-73da67305b3f,2024-05-28 11:51:26.216904,1977.56,Debit Card,STD,Failed,dd9addd7-4e9d-4a8b-9e33-361e4b8a7b31,53eaa432-6742-43f8-9d1a-fdb12e498d68
3646b791-8955-4705-bd02-2a60204ba150,7d13b902-c61f-4815-a28b-371b8de2085e,2024-02-02 05:21:15.903486,9420.57,Bank Transfer,NPR,Pending,2e020707-17dd-40af-a87c-f9d02cf48c97,207e70c8-a0f4-45a1-9ed3-423840662e41
c883093c-2f20-46d0-99fd-1cb3a18fe138,ca5ef236-7768-4ac5-9d6f-4303c5d8f2af,2024-08-17 03:30:08.153261,9180.76,Credit Card,MVR,Failed,7edff61e-f8cf-4f7e-bb9d-391ee001696a,28f55c9b-25a2-4479-ae63-cb81f4c69ce8
524514c6-00ab-4a8a-ad89-7ef94ba9ed5c,63f03b7a-584f-4425-8d01-f1fbc3e7a391,2024-06-07 14:10:29.389237,1025.16,Credit Card,EGP,Pending,ea0cf173-653f-44ed-be84-413d6e68a7ce,daac2593-f5de-4499-b7e5-d061e677d66f
66a94401-6664-4388-8632-0689d8336ff3,0894c226-e4c3-4369-b5a3-864751cf2cf9,2024-02-02 07:01:02.007782,1138.56,Debit Card,TJS,Completed,28d6dc19-5efa-44d7-a931-e9882fa0e170,80576374-2076-4530-b561-8917f5026134
9cc52661-d7a9-435f-a727-a20ceeb2567d,94632ce6-1ff4-475f-9846-2bdb9f13eb00,2024-07-13 22:18:20.039575,6472.89,Debit Card,HTG,Completed,edc081c8-d6b7-42f7-80bf-133d2b740c7b,e9a09b46-6887-44ff-903f-864edf1b1158
cb0bea9f-8d8e-4e13-b52d-89729c43b9f1,9562481b-b658-4ca2-9c1e-c9495071b5a2,2024-08-07 05:31:39.676636,961.81,Cash,CNY,Pending,6e122509-c561-4969-ad32-464ed7fd0aa9,1a497cb4-c514-42ce-9f07-1f55ba2f0ede
b391fd2b-2077-4e71-bf5f-41bd19a4bf47,7a8dc142-23a0-4adb-ba28-86cb4a94bbeb,2024-03-26 03:57:21.978055,4444.6,Cash,MYR,Pending,1e0b5468-9879-4479-8486-d529cdd80063,7335886f-d862-4a74-a6c7-39a0b9074fd2
d90732cd-46db-4cee-8dc7-2871fa55121a,96029a2f-0696-45ad-8771-77881fff555a,2024-02-02 06:33:45.432540,5240.23,Debit Card,MMK,Completed,500c3d39-163f-4147-a410-6383f00688d1,9a59e630-95f1-4a32-85bb-5250d69f7410
3aebeaa8-c315-4891-a78d-fa505d96a0c5,93d23f80-853b-40ea-89e2-50e478e8ce11,2024-01-15 10:01:39.470417,5402.51,Debit Card,RUB,Pending,bfecafc6-4e8a-4597-941b-c25483be58d9,f406c559-ab54-4190-a3fe-2237867e966c
a680e6de-a58d-4739-bc58-809f305f8e43,73b95ee2-d1ec-4de8-8de6-01ea9ecd246f,2024-01-20 03:07:51.980479,2305.03,Debit Card,USD,Completed,9c1e6cf4-fdd5-4fc9-b7d4-0efcb25c2fae,d4191121-6119-4a37-a02c-8bb48de39a3b
db9f43e6-65eb-42d3-a047-841638fa3ec4,20424a57-86db-4fcf-af2a-25634b069196,2024-01-24 05:26:36.720844,6563.09,Bank Transfer,MZN,Completed,ef1bfb0a-6a86-4191-9a94-e6a4c6382356,e02faf11-879d-49a2-9fd0-48bae4bbe745
08587326-1893-414d-ae0e-de30e5437b5d,fe332283-87a1-486a-af7e-9e293fbfc23a,2024-05-20 01:49:01.301307,7128.93,Debit Card,QAR,Completed,35e7d4f9-e0e6-445f-9f33-1683e13fb08c,b28103a4-fe53-4826-aa39-b7622b337b98
ce176b11-b522-4654-9759-f64d499300f0,c9aa8fc7-7232-4cf3-9648-e25dcc6d3825,2024-07-23 19:16:18.468922,3475.85,Debit Card,PHP,Completed,41f3b784-2e06-4837-bd43-7aa85c0dd2ae,c7cb55dd-6ffa-4b63-9219-da7d8c1b07aa
89588afa-2463-40c3-ab83-b91cd9bc9bb2,f11697fa-738c-48b4-9738-8ad8e3e5d0c2,2024-02-13 21:37:46.982560,5321.92,Bank Transfer,SRD,Failed,0ea1c866-7942-4ee1-8126-bf05fad18819,5d13419a-5e2d-4136-ba45-c4434f4eb9ac
81863993-a388-46b7-9e24-8116c7461919,7e397622-a663-4c30-82b2-1e6fc71bbc5b,2024-02-27 00:37:12.083959,6888.96,Credit Card,BMD,Failed,53efde47-3ada-4868-9639-8a8a412ed6ae,decd1172-e759-477e-bc8f-8724ac482991
a0cd3fed-695c-4365-8af9-7bf20893c7d1,5ad5a8f2-0111-49b3-8f41-6c64f952e753,2024-02-14 18:45:33.761673,6419.37,Credit Card,SOS,Completed,177b4341-3cec-4b2f-b06f-1b40b0fadd18,665b3ca2-dc4f-467c-870b-9140e619d993
40a7f8e6-af81-4021-a4b4-d83619118f86,6feab6c0-7895-46b0-851b-16c3a61a1df3,2024-02-19 21:56:40.151957,9915.03,Cash,DKK,Pending,7ad62064-626b-440c-9ebc-8c45fd73645f,fb28feb6-a5b9-4a1a-a904-caa05ad0ac80
549512fa-d16a-4d48-b8fa-261902ac4fc6,0c87b1fa-3fa9-4dd0-bac2-4e843ce101d9,2024-06-02 22:08:39.834779,6425.41,Bank Transfer,USD,Pending,6fb4ad7c-1727-439f-9e02-3ef5c2f5ecff,505007f5-0a6a-4044-b102-20d8f8f4147f
888f68d8-a501-42d7-9907-ddb2162c375f,e0ea8abb-457d-4c81-a3f3-03f92d35fbce,2024-03-19 01:43:13.625458,3071.55,Cash,HKD,Failed,3cb7a274-2aa9-4180-842e-ed6fe225748f,db391918-c3e6-44d4-88cc-32ecb92df516
8164749b-0f16-474f-8581-3d7c36bb5b40,29c55c3a-429b-49f6-bc65-b533b03cdc48,2024-03-29 02:06:51.274669,4367.81,Cash,CHF,Failed,7faea25a-e70c-42e6-9450-0f001c0a64cf,15bf5bba-282f-4c0d-a0fa-9b042362602d
7d992a48-4980-4c22-86c6-b9fae24a066b,d797a01b-a616-4388-9e0c-94b78089a98d,2024-03-29 18:16:39.541320,8338.99,Cash,UYU,Pending,3071ac2c-4dea-480b-9dec-43bbc30b8d63,5f65cce3-b506-4175-bfb5-88bca6703de4
cf832eb4-0aa1-4243-82f4-4c840b401538,d6b37518-a5a4-4101-955f-122d95ccb7a2,2024-05-29 19:39:22.466719,3883.4,Credit Card,KYD,Pending,0c0a570f-cf23-44a5-afad-a3478b465c4c,51978b9e-7cb5-4f96-b945-5cf78b778a7b
e34a5dd0-ed0c-4e6e-b0f9-cadc9b46c52d,1c7a4840-692e-4a19-8c2c-2eae4bfe7d1b,2024-02-17 23:12:30.717842,3831.41,Bank Transfer,ZAR,Pending,fb8694b4-03be-4845-8c7a-3d8e151e8194,02c73cde-dd89-40f4-b08a-5f7ca316e7c5
0754b82a-6ca2-4915-8351-0f582dc7d501,e071bc2b-25c2-4922-8422-19a53c74b965,2024-05-07 07:00:46.167129,5731.43,Cash,CRC,Pending,85548e71-8b9f-4c94-9dbf-32ef0d30075a,2e6c3a18-daeb-43b5-877a-6474ac983b29
ab55f8e6-b992-419e-a316-07941a3f1704,ab5e19c4-82d8-463b-a308-26eeaa5f571d,2024-06-24 13:56:56.907846,9834.65,Bank Transfer,TTD,Completed,0b77cbd2-0ab1-4037-b3ae-d80c450d917a,79d5fbb1-a0aa-40c7-9f32-282f478dc18f
8ba561f6-15ad-41c3-8531-f411f779c77c,5093ce1e-c6bf-4ee0-bfc3-08feb58bd14d,2024-07-20 12:09:56.553512,5500.84,Bank Transfer,ZAR,Completed,6a92daa3-68a5-4549-9dfe-a600e77c4f3f,6cc40232-d5ed-49d1-a573-be52791525a4
7f988bed-913c-4b0a-9344-910c16f265bb,ebe7fdcf-03a4-4b20-96f5-dc4492b437cd,2024-07-31 00:54:27.446481,6916.15,Credit Card,SLL,Pending,13825b54-d51b-460a-bc74-e42650b13394,66352c6f-3332-4827-af52-643e91df7556
db59e56f-a42e-4570-8f39-fb03f1db017c,6c880fc6-5c48-4239-895c-644a53e0dcf4,2024-02-02 02:07:36.892603,7686.25,Cash,SEK,Completed,04baa548-25ce-4f0f-bee0-ed545988ba17,f47ee59b-ed96-45b0-a50d-738bb4b08d62
acd2f619-19f2-484d-ae1f-9087ba004970,47e1fd54-2272-4727-96fb-62f8784b5234,2024-06-25 13:54:56.714437,6641.62,Debit Card,GGP,Failed,364a70bc-4e9d-432c-b804-24c6267cbd31,4f66be4a-5432-49be-b958-43dc2083f445
70f4000d-4767-4396-83dd-4e2a7692ea8e,a19f965d-5ce9-4913-b974-3d728c598ba9,2024-03-13 12:41:37.825737,7691.75,Debit Card,PHP,Pending,bb2be4f6-6324-4f13-ab38-3c9e27d8ef1f,5decdc84-263e-49dc-8b57-8c4f5e284690
357c87ed-4049-4433-86e0-0e9e3059d774,31fcacc1-34e3-4478-bea9-d2dea61e5830,2024-07-06 21:24:34.386163,5295.08,Credit Card,XCD,Pending,1e0b5468-9879-4479-8486-d529cdd80063,f8c5d1b0-6430-4c42-a1a5-da485cc4bcf8
4e39d3de-519d-4a6e-82b7-8ffb544970f2,2f3de5b6-f221-4fbe-be01-76649ad9e8f4,2024-07-17 00:39:04.099155,6764.24,Bank Transfer,SAR,Completed,e91d380f-fff5-420a-a3ec-5a7d5b902adf,1947beba-3e27-4780-bbbc-1db6bdd7d613
90dcda06-352b-411d-a1ae-ed8bd5715657,37a25f61-c04b-4943-8498-0f3d548aeb5f,2024-04-20 04:52:57.867851,370.38,Cash,XOF,Pending,da003378-e371-457a-9f18-fffd76f29250,d4191121-6119-4a37-a02c-8bb48de39a3b
1650d9b3-ac25-411e-9982-533e9d0b3428,a9f1e6b7-2f71-4e81-af64-214630e2f381,2024-03-31 08:47:02.320565,6705.73,Bank Transfer,CRC,Pending,7569b6a1-ce41-4cdd-9a38-6da68ca54a52,001d62ff-d03e-4c4f-b39a-dae5f0328bf4
27d4886b-3e79-4277-9617-ffc216bcf2d1,ea289792-7344-4bbb-9f49-7f753fd1045f,2024-04-10 06:31:55.497400,4981.47,Debit Card,AED,Completed,b942d08a-5b6d-4f28-810f-f459acfbd0cc,300462a8-df37-4d90-938c-3d5dbc15487a
d5a5479f-afc3-4447-8e29-1ed1a6ed8166,289acd5f-3378-4bad-b0e0-ade0b0164791,2024-07-19 03:38:52.098061,3435.01,Cash,COP,Completed,ab45cc87-604e-46b9-b3c2-f22825241f13,ffd80873-78ea-4885-b25f-781d0e725f96
23774dfb-8925-4069-9b9d-f03b58afa31d,c0850cf2-e3b2-4c75-a091-b11f5434d367,2024-04-02 15:06:16.614172,8136.8,Cash,MAD,Completed,97ccdd71-3eaf-4ca8-9ab2-e85ed5d58eb8,a9f8a10b-b42d-4038-a874-66eec57f1a7a
5c5474e5-f18b-40bd-b451-7a90bc259808,1533128f-20a7-465f-aea0-bc3afc4ca521,2024-02-17 01:08:51.497350,6970.88,Debit Card,JOD,Failed,85c1d345-bbb0-4ae6-af8c-98123422cf38,b4b14de8-429d-4ae5-b1f9-0c2d3bbe2383
bcca9d26-7e89-4c3b-a632-690d353fe239,f5a745c1-b29a-4bc6-8c73-ef660c440215,2024-06-10 18:48:49.085362,3654.23,Bank Transfer,TJS,Pending,d07fb703-97bb-43fa-b53a-6d19c66e2ecb,d83e095e-98c6-41f8-b3e6-212be96b765d
6521a049-a658-41b9-9484-6d6b4244b6f1,780eed2f-2213-44f8-b379-4b9dfdc21e88,2024-03-15 14:20:45.195413,190.2,Cash,PKR,Failed,80a83bfc-473f-4351-b0e3-cc127172e467,5164f522-8b57-4762-aebb-96de354b5755
bf18e6ad-a188-4669-a56b-ef4dde04e886,36dfe019-5217-493d-97a4-f07ea4bd80a1,2024-08-24 04:14:24.002663,9712.81,Credit Card,YER,Failed,c40d2420-5570-47cc-a8fa-ca0620911b64,38f6cdb4-b53a-441d-91a4-c8ca5847ca6a
d11c795c-ac18-45eb-a173-e302e88087de,eca8834e-7495-4e73-89fc-eac24c5f4311,2024-03-18 23:26:51.705988,1559.02,Bank Transfer,BGN,Pending,38205c19-f00b-496e-9ad8-14b06c010a29,e5d869dd-aa18-407e-8a27-616c135385b8
e6375fce-b26f-4c69-baa3-eb5d27fe66ec,7fa4d583-a62d-4238-813d-e6399a548f32,2024-04-29 18:27:48.250921,-6788.06,Credit Card,ALL,Completed,5fc43a03-8ebb-4e9f-8481-286a3015b577,66352c6f-3332-4827-af52-643e91df7556
7a265e5e-aaf0-4b17-9d4b-84d7b1f03557,c6066624-52a4-4aed-bdf3-399bdf32d4b1,2024-06-21 11:16:48.232828,803.15,Bank Transfer,GBP,Failed,667bd177-9953-4129-b70b-ba9563c03fd3,18c72c50-ed63-4d66-bcee-887b6bd1a7c6
f08a3504-454c-4a57-aff7-7ec6f4522b3a,8f7333b4-6af2-4187-96a7-1d27fc2da5bf,2024-06-24 04:21:56.758170,8392.01,Cash,MNT,Failed,af5b9293-d51d-4e9f-992c-50c82fbd18f1,f89626e7-463d-4d23-8a0a-d7f7bc9fb64e
ed990502-0f1c-4183-a45d-991880e904c4,92e5985a-8796-4028-904d-85c4656249cd,2024-05-07 14:26:58.806466,6464.75,Credit Card,CUC,Pending,c182e3d9-cb55-4fb8-af35-ddb2b54705e7,2d5b687c-9de9-4368-9d00-a639e0742b36
7716193d-3e02-4b2b-b7f4-f09999b040c0,d7375b15-7ff9-4b84-964b-b7109a1f293a,2024-05-16 06:29:57.442376,7275.25,Bank Transfer,TOP,Completed,940235fc-d3c0-4454-9114-4eb997bc33d6,5d7d0575-92a3-4933-b348-8d7e61e633a0
79925d7d-a461-4dff-832e-859ab2b482c8,7bee9ac9-7e5a-4ec1-b3e2-1ff8a36b6978,2024-01-29 17:07:07.992645,5894.61,Cash,DOP,Pending,618fc50c-e5f4-4046-8019-ecc18e1055bc,28fa850f-7c6d-4db8-93d0-8f3a8d1708f5
6dfc12cc-0478-47b5-9ec1-4ea85fa6e47f,63b5dbe9-22ba-478d-b296-5a2e3cd72e20,2024-08-05 12:53:45.684267,7772.46,Cash,LAK,Pending,a470ab00-d3b1-45ad-861b-92ee930dbf37,8ec0529c-c12a-4bc5-b077-d7454edebb29
